CustomerID,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus,Churn
3038770,29.99,62,30,0,0,0,-18,0,0,0.3,13.7,0,0,3.1,4,0,30.3,9,0.3,0,0,31,1,1,FLNORL407,2,2,625,52,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,1,8,No,0,No,3-Good,Suburban,Other,No,No
3038778,97.92,850,64,0.5,0,0,-136,52.1,8,3.7,47.7,0.7,0,66.7,18.7,3,141.3,89.3,11.7,0,2,35,1,1,MIAWPB561,4,3,258,36,76,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,4,No,3,No,1-Highest,Other,Other,Unknown,Yes
3038782,25.52,372,30,0,0,0.3,-352,-100.5,10.3,0,1.3,0.3,0,91.7,43,18,117.3,38.7,10.3,0,0,33,1,1,NYCMAN917,2,2,221,36,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,6,No,0,No,3-Good,Other,Other,Unknown,No
3038786,23.51,28,17,0,13,0,-26,-6.5,0,0,0.7,0,0,0,0,0,2.3,2,0,0,0,31,2,1,SFROAK925,1,1,943,50,0,No,No,Yes,No,No,Known,No,Yes,No,No,No,Yes,0,0,Yes,No,0,9,No,0,No,1-Highest,Other,Other,Yes,No
3038794,36.8,97,34,0.25,5,0,46,5.8,3,0.7,9.7,0,0,22.5,6.3,0.3,20,21.3,3.7,0,0,29,1,1,HARNEW203,1,1,880,52,0,No,No,No,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,No,1-Highest,Other,Other,Yes,No
3038798,34.99,454,45,0,0,0,528,0,0.3,2,12,0,0.3,50.3,9.7,3,26.3,31.7,2.3,0,0,33,1,1,DALDAL214,1,1,988,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,No,1-Highest,Other,Other,Unknown,Yes
3038802,31.57,293,40,0,4,0,-76,-1.6,3.7,1.3,26,0,0,64.8,16.3,2.7,34.7,74.7,5,0,1.3,33,2,2,OHIWAR330,3,2,268,56,22,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,3,No,0,No,1-Highest,Other,Retired,Unknown,No
3038806,65.76,827,60,2.48,44,0,-70,-6.6,11,1.7,41,5.3,0,57.8,7.7,0,145.7,80.3,12.7,0,0.7,31,1,1,MILMIL414,3,3,271,52,42,No,No,Yes,Yes,No,Known,No,No,No,No,Yes,No,0,0,Yes,No,0,6,No,1,No,1-Highest,Suburban,Other,Yes,No
3038818,26.86,70,25,0.5,3,0,39,3.9,0.7,1.7,4.3,0,0,15.5,6.7,1.3,31.3,8.7,2.3,0,0,31,1,1,MIAFTL954,2,1,860,NA,NA,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,No,6-VeryLow,Other,Other,Unknown,No
3038826,10.25,430,10,0.25,0,0,41,0.7,5.7,0.7,10.7,0.7,0,133.3,11.3,8.7,122.3,33.7,6.3,0,2.7,35,2,2,HOUHOU281,2,2,571,0,0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,1,9,No,0,No,1-Highest,Other,Other,Unknown,No
3038830,84.58,218,82,0,0,2.6,183,-2.6,2.7,0.7,6,0,0,44.3,17.7,0.3,56.7,8.3,3.3,0,0,33,1,1,BOSMAN603,2,2,646,44,38,No,No,Yes,No,No,Known,No,Yes,Yes,No,Yes,Yes,0,0,No,Yes,0,8,No,0,No,1-Highest,Town,Professional,No,Yes
3038834,30.55,260,30,0,0,0,36,1.5,5.7,1,22.3,0,0,65.7,66.7,25.7,112.3,48.3,6.7,0,0,31,2,1,NYCBRO917,3,2,928,52,22,No,No,No,No,No,Known,Yes,Yes,No,Yes,No,Yes,0,0,No,Yes,0,1,No,0,No,3-Good,Other,Other,No,No
3038838,30.25,29,30,0.25,0,0,-10,0.7,9.7,0.7,9,0,0,0.5,3.3,0,6,12.3,10.3,0,0,35,2,2,APCSIL301,1,1,1049,46,44,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,No,1-Highest,Suburban,Other,Yes,No
3038862,75.72,862,60,1.49,36,6.3,-254,-17.9,25.7,5,112.3,0.3,0.7,205.7,87.7,17.7,227.7,334.3,30.7,0,2.3,29,1,1,DETDET313,4,3,10,56,52,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,5,No,0,No,1-Highest,Suburban,Professional,No,No
3038870,79.73,1409,95,0.74,0,0,-120,1.2,23,13.3,100.3,2.7,3.7,386.7,34,6.7,263,217,36.3,0,20,31,1,1,NOLKEN504,2,2,223,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,No,5-Low,Other,Other,Unknown,No
3038878,61.04,501,85,4.7,0,0,-404,13.9,3.3,4.3,32.7,0,1,94,13,0.3,183.7,30.3,7.7,0,1.3,33,1,1,OHICLE216,3,3,547,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,1,1,No,Yes,1,0,No,1,Yes,3-Good,Other,Other,Unknown,Yes
3038886,28.62,140,30,0,0,0.4,-90,-0.4,1,0.3,7,0,0,22.7,18.7,1.7,36,20,1.3,0,0.3,33,2,2,OHICOL614,2,2,530,0,0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,No,1-Highest,Town,Other,Unknown,Yes
3038890,34.55,263,30,0,12,0,83,-4.6,5.7,0,0,0,0,47.8,17.7,0,72,72.3,5.7,0,0,29,1,1,NYCBRO917,2,1,426,32,28,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,5,No,0,No,1-Highest,Other,Clerical,Unknown,No
3038894,50.24,120,50,0.25,0,0,26,-0.2,0.7,1,2.7,0,0,9.2,6.7,1.3,18,10,1.7,0,0,33,1,1,SANAUS512,1,1,988,32,0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,6,No,0,No,5-Low,Town,Other,Unknown,No
3038898,50.44,453,50,0,2,0,53,1.4,1,9.3,51.7,10.3,0,33.1,17.7,12.7,107,25,10.3,0,0,35,2,2,PHXPHX602,2,2,773,0,0,No,No,No,No,No,Known,No,No,No,No,No,No,1,1,No,No,0,4,No,1,Yes,3-Good,Suburban,Other,Unknown,Yes
3038906,34.99,797,45,0,0,0,-159,0,0.3,3.7,14.7,5.7,0,87.1,20.7,8.7,40,58,4,0,0.3,33,2,2,HOUHOU281,2,1,337,56,0,No,No,Yes,Yes,Yes,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,2,No,0,No,3-Good,Rural,Other,Unknown,No
3038926,150.45,1588,75,9.65,177,1.1,632,136,15.3,7.7,54.7,0,0.3,335.1,33.3,5.7,260.3,192.7,23,0,10,29,1,1,SANSAN210,5,3,33,30,38,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,1,No,0,No,3-Good,Other,Other,Yes,No
3038938,30.45,8,30,0,0,0.2,4,-0.5,0,0,1.7,0,0,0,0.3,0,5.7,0.3,0,0,0,29,1,1,MIAPOR941,1,1,879,60,62,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,2,No,0,No,3-Good,Other,Professional,Yes,No
3038954,26.83,286,25,0.25,4,0,-74,-1.8,0.3,0,3.3,0,0,215,7.3,0,36,32.7,0.3,0,1,33,1,1,OHICOV606,1,1,987,30,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,6,No,0,No,1-Highest,Suburban,Other,Yes,No
3038958,63.24,100,70,0,0,0,-16,0,0.7,0,1.3,0,0,24.9,4.3,3.3,25.7,15.7,0.7,0,0.3,33,2,2,SEAVAN360,1,1,987,32,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,4,No,0,No,1-Highest,Suburban,Other,No,No
3038962,66.36,347,84,0.25,1,0,61,19.6,0.7,5.3,17,0,0,123.9,5,0.3,73.3,23,6,0,1,35,2,2,CHINBK847,2,2,632,36,36,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,8,No,0,No,1-Highest,Other,Professional,Yes,No
3038966,161.88,519,170,0,0,0,-71,-0.2,3.3,6,21.3,0,0,83.4,29.3,14,107.7,33,9.3,0,1.7,33,2,2,OHIDAY937,4,2,292,40,36,Yes,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,3,No,1-Highest,Suburban,Other,Yes,No
3038970,34.23,116,35,0.25,21,0.3,-116,-1,6.7,1.3,1.3,0,0,72.8,10.7,5.3,32,13.3,8,0,0,35,1,1,SFROAK510,1,1,1048,68,66,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,No,4-Medium,Suburban,Student,Yes,Yes
3039010,36.95,274,35,1.24,1,0,-88,-2,1.7,2.3,12,0,0,75.5,20,3.7,96.7,78.3,4,0,0.3,29,1,1,OKCOKC405,5,4,221,52,44,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,7,No,0,No,1-Highest,Other,Professional,No,Yes
3039014,50.61,300,30,0,34,8.3,203,30.3,4.7,0.3,14.3,0,0.3,66.6,33.7,10,44.3,61.3,5,0,0.3,29,1,1,HARNEW203,2,2,382,0,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,No,1-Highest,Other,Other,No,Yes
3039022,59.99,25,70,0,0,0,-2,0,0.7,0,2.3,0,0,1.9,1,0.7,9.3,4.7,0.7,0,0,33,2,2,DETWYN734,1,1,986,40,32,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,No,1-Highest,Suburban,Professional,Yes,Yes
3039030,74.72,502,50,6.93,28,9.2,-108,-4.8,3.3,1.3,18.7,0,0,2,0,0,106.7,21.7,4.7,0,0,31,1,1,DETPON248,2,2,174,50,50,No,Yes,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,7,No,0,No,1-Highest,Town,Other,Unknown,Yes
3039038,17.59,6,17,0,2,0,10,1.8,0,0,0.3,0,0,0,0,0,0.7,0.3,0,0,0,33,1,1,HOUHOU281,1,1,986,58,52,No,No,No,Yes,Yes,Known,Yes,Yes,No,Yes,No,Yes,0,0,No,Yes,0,3,No,0,No,1-Highest,Rural,Other,No,No
3039042,51.13,494,50,0,0,0.7,18,0,4,2.3,38.7,7,0,11.5,1,0.3,103.7,66.3,6.3,0,0,29,1,1,FLNORL407,2,2,641,0,0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,No,3-Good,Rural,Other,Unknown,No
3039046,42.36,568,36,0,50,0,30,-6.4,7,26.3,12,0.3,0,81.7,18.3,3.7,173.3,20.7,33.3,0,1.7,29,1,1,CHINBK847,2,2,287,50,48,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,1,9,No,1,No,1-Highest,Suburban,Other,Yes,No
3039050,24.99,28,25,0,0,0,-12,0,0.7,0.3,2.3,0,0,3.7,1.3,0,3.7,12,1,0,0,33,1,1,DALDAL214,2,2,596,0,0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,1,0,No,No,0,0,No,0,Yes,1-Highest,Suburban,Other,Unknown,Yes
3039066,52.65,224,41,0.25,39,4.7,-30,-11.5,0.3,9.3,17.3,0.3,0,13.3,25,4.7,82,19.7,9.7,0,0,31,1,1,CHILAG708,1,1,940,34,36,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,No,3-Good,Suburban,Crafts,Yes,No
3039070,5.25,0,5,0,0,0,0,-0.2,0,0,0,0,0,0,0,0,0.3,0,0,0,0,31,1,1,OHICIN513,1,1,940,40,38,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,8,No,0,No,1-Highest,Suburban,Other,Yes,Yes
3039074,61.76,595,50,0,55,0,0,3.2,4.7,3.3,12.7,2,0,223.3,31,10,159.7,34.7,8,0,2.7,31,1,1,HOUHOU281,3,3,294,30,0,No,No,Yes,Yes,No,Known,No,No,No,No,Yes,Yes,0,0,No,Yes,0,5,No,0,No,4-Medium,Suburban,Professional,No,No
3039078,92.38,398,30,0,178,0,143,44,3,1.3,28.3,0,0.7,139.9,7.3,1,81.3,26,4.3,0,0,35,1,1,NNYSYR315,4,1,32,26,30,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,8,No,0,No,1-Highest,Suburban,Other,No,No
3039082,34.3,73,30,0,12,0.2,-33,-4.3,0.3,0,0.3,0,0,4.8,3.3,0.3,15,13.3,0.3,0,0,31,1,1,NYCMAN917,1,1,940,36,32,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,9,No,0,No,1-Highest,Suburban,Other,Unknown,No
3039090,93.83,606,76,0.25,76,0.2,-606,6.2,4.7,46.7,78,2.7,0.3,55.7,21.3,1.3,125.7,159,52,0,6,31,1,1,KCYKCM816,8,5,106,38,0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,No,6-VeryLow,Suburban,Other,No,No
3039094,42.77,452,40,0.5,0,0.2,-238,-11.8,2.3,0.7,18.7,0.3,0,96.4,11.7,0.3,62.7,27.7,3,0,0,29,1,1,FLNKIS407,3,3,438,56,0,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,Yes,0,6,No,0,No,3-Good,Town,Professional,Yes,Yes
3039098,77.21,738,75,0.25,0,1.3,-55,2.2,9,5.3,54.7,0,0,222.8,24.7,5,283.7,74.3,14.3,0,2.7,29,1,1,KCYKCM816,2,2,585,36,0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,1,No,3-Good,Other,Other,Unknown,No
3039102,88.85,610,50,0,96,0,-315,-36.1,13.3,0.3,47.3,0,2,113.9,20,1.3,158.3,49.3,13.7,0,0,35,1,1,NYCMAN917,8,4,228,28,72,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,No,Yes,0,0,Yes,No,0,2,No,0,No,5-Low,Other,Student,No,No
3039110,71.91,601,44,0.25,72,0.3,-378,-50.8,6,0.7,62.3,6.3,0,162.8,41.7,0,157,102.7,6.7,0,0,35,1,1,SEASEA206,2,2,777,0,0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,No,7-Lowest,Suburban,Other,Unknown,Yes
3039118,10,352,10,0,0,0,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,2,NSHNSH615,2,2,167,46,46,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,4,No,0,No,1-Highest,Town,Other,Yes,No
3039130,172.96,1399,30,0,394,0,-242,-86.8,28.7,0,4.3,12.7,4.7,427.1,98,28.7,82.7,220.3,28.7,0,0,29,1,1,NYCBRO917,3,2,331,22,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,No,5-Low,Other,Other,No,No
3039134,71.47,269,70,1.49,0,0,20,-1.5,0.7,0,10.3,0,0,74.1,11.3,0.3,83,12,0.7,0,1.7,31,1,1,SFRSAC916,1,1,940,0,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,No,4-Medium,Suburban,Other,No,No
3039146,49.41,236,45,0,11,0,107,13.2,0.3,3.7,11.7,0,0,85.2,16,1.7,80,26.3,4,0,0.3,31,2,1,MIAMIA305,1,1,940,30,0,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,No,5-Low,Suburban,Other,No,Yes
3039150,42.26,95,30,0,0,0,18,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,DETROS810,3,2,101,30,30,Yes,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,No,5-Low,Other,Crafts,Yes,No
3039154,16.99,4,17,0,0,0,2,0,0,0,0.3,0,0,0,0,0,2,0.7,0,0,0,33,1,1,NEVLVS702,1,1,986,44,0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,4,No,0,No,1-Highest,Suburban,Other,Yes,No
3039166,50.18,258,45,0.5,19,0,221,-5.2,2.7,3.3,27.7,0,0,33.5,18,4.3,75,34,6,0,0.7,31,2,2,MIAFTL954,6,4,305,30,26,No,No,Yes,No,No,Known,Yes,Yes,Yes,No,Yes,Yes,1,1,Yes,No,0,5,No,0,Yes,1-Highest,Other,Professional,Yes,Yes
3039170,121.86,1182,50,2.23,215,0,-432,-61.3,5,6.3,47,0,0,378.1,64.7,10.7,249.7,155.3,11.3,0,11.3,29,1,1,DALFTW817,4,4,272,58,58,Yes,No,Yes,Yes,Yes,Known,No,No,No,No,Yes,Yes,0,0,No,Yes,0,6,No,0,No,3-Good,Suburban,Other,Yes,No
3039174,239.66,985,59,0.99,542,0,-86,-108.5,3.7,4,68,4.7,0.3,237.4,48.7,26.3,294.3,48,7.7,0,7,33,2,2,HOUHOU281,4,2,147,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,1,No,1-Highest,Other,Other,Unknown,No
3039182,52.66,438,30,0.5,59,0,-68,-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,CHICHI773,2,1,293,0,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,1,No,0,No,4-Medium,Other,Other,Unknown,Yes
3039186,39.41,200,38,0.74,5,2.7,-66,-2,12,1.3,10.3,0,0,48.6,27,3.7,46.3,39.7,13.3,0,0.7,31,1,1,DETDET313,2,2,412,28,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,6,No,2,No,5-Low,Suburban,Other,No,No
3039190,32.66,90,30,0,0,2.6,-88,-2.7,2.7,2.3,0.3,0,0.3,12,10.7,1,14,10.7,5,0,0,33,1,1,NYCNAS516,1,1,985,42,40,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,8,No,0,No,3-Good,Other,Other,Yes,No
3039198,70.63,306,70,0,0,0.6,-2,0.5,3.3,2,46.3,0,0,27.8,86,4.3,177,23.3,5.3,0,0,35,1,1,MIAVER561,4,3,368,72,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,8,No,0,No,1-Highest,Other,Other,No,No
3039202,70.48,133,30,0,96,0,-115,-37.2,1.3,0.3,6,0,0,7.2,1.3,0,12.3,4.7,2.3,0,0,33,1,1,APCWAS202,2,2,118,42,64,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,5,No,0,No,1-Highest,Other,Professional,No,No
3039206,36.56,179,30,0,18,0,-58,-6.6,1,27,6.7,0,0.3,22.1,3.3,0.3,40.7,52.7,28,0,0.3,29,2,1,CHINBK847,4,3,344,22,20,Yes,Yes,Yes,No,No,Known,No,Yes,No,No,No,Yes,0,0,No,Yes,0,8,No,0,No,1-Highest,Other,Other,Unknown,Yes
3039210,148.55,661,95,0,251,0,-32,-18.8,7.7,3.7,24,0,0,134.8,25,15.3,140.7,7,11.3,0,1,29,2,2,ATLROS678,4,3,191,44,38,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,Yes,0,9,No,0,No,1-Highest,Other,Professional,Yes,No
3039218,43.47,43,50,0.5,0,3,9,1.1,0.7,0.3,2,0,0,0.6,1.3,0,7.7,7.3,1,0,0,33,1,1,CHILAG630,1,1,985,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,No,1-Highest,Town,Other,Unknown,No
3039230,30.24,48,30,0.25,0,0,-6,-0.2,2.3,0.3,0.7,0,0,17.3,4,0.7,25.3,9,2.7,0,0,33,2,2,NEVLVS702,2,2,112,40,36,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Town,Crafts,Yes,No
3039234,118.59,1516,100,3.22,36,2.3,-414,-7.8,44.3,81.7,40,0,10,443.7,100.7,11,492.7,63.7,126,0,14.7,29,1,1,OHIDAY937,3,3,170,42,0,Yes,No,Yes,Yes,No,Known,No,No,No,No,No,No,0,0,No,No,0,4,No,0,No,5-Low,Rural,Other,No,No
3039238,46.57,385,50,0.25,5,1,45,4.7,2.3,12.3,18,0,0.3,113.3,14.3,0,65,51.7,14.7,0,0,29,1,1,CHINBK847,2,1,801,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,No,4-Medium,Other,Other,Unknown,No
3039242,171.45,871,95,1.49,179,22.6,-173,-86.5,9,6.3,49.3,1.3,0,307.4,57.3,11.7,233.7,37.7,15.3,0.7,1.7,31,2,2,HOUHOU281,3,3,257,58,50,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,8,No,0,No,3-Good,Suburban,Other,Yes,No
3039246,25.99,69,25,0,0,0,19,-0.9,1.3,2.3,4.7,0,0,8.8,1.7,1,23.3,15.7,3.7,0,0,33,1,1,ATLCHA423,1,1,985,36,36,Yes,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,Yes,1,7,No,0,No,3-Good,Town,Other,No,Yes
3039254,38.94,306,30,0,0,0,-38,-5.7,8,0,18,0,1,116.7,20.7,21.3,62.3,77.7,8,0,0.7,33,1,1,NYCNEW973,4,3,419,0,0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,No,7-Lowest,Other,Other,Unknown,Yes
3039258,53.58,151,35,0.99,44,0,416,55.8,0,2,3,0.3,0.3,8.3,0.7,0,7,10,2,0,0.3,33,1,1,SANMCA210,2,2,113,68,58,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,2,No,1,No,1-Highest,Other,Other,Yes,Yes
3039266,50.73,467,50,0.25,1,0.2,-66,0,2,1.7,20.7,1,0,122.5,22.3,9,138.7,24.3,3.7,0,1,31,1,1,OHIELY440,6,5,311,40,40,Yes,Yes,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,Yes,1,8,Yes,0,No,3-Good,Town,Crafts,No,No
3039282,18.45,324,10,0.25,21,0,198,13.5,1.3,1,14,0,0,55.4,21,7,73.3,8.7,2.3,0,0.7,35,2,2,FLNLEE352,3,3,708,44,42,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,4,No,1,No,1-Highest,Town,Other,Yes,No
3039286,97.47,672,105,2.48,0,0,20,0.5,4,6,17.3,0,0,41,17,0.3,128.7,46.3,10,0,1.7,33,2,2,OHICOL614,2,2,215,58,30,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,8,No,0,No,1-Highest,Suburban,Professional,No,No
3039310,49.82,379,40,4.95,0,4.8,236,-6.9,1.7,0.7,25.3,0,1,11,9.3,0,68,36.3,2.3,0,0.7,35,2,1,NEVLVS702,2,2,223,56,50,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,No,1-Highest,Other,Professional,Yes,No
3039322,17.5,6,17,0,1,0,13,0.9,0.3,0,1.3,0,0,0,0,0,3.3,0.3,0.3,0,0,29,1,1,DETWYN734,1,1,877,42,0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,No,1-Highest,Suburban,Professional,Yes,Yes
3039326,82.61,762,63,2.23,92,0,-557,-53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,2,OHIDAY937,4,4,169,52,52,No,Yes,Yes,No,No,Known,No,Yes,No,No,No,Yes,0,0,No,No,0,7,No,1,No,1-Highest,Rural,Other,No,No
3039330,81.38,570,85,2.72,0,3,-130,6.5,5.3,6,12.3,0,1,35.5,25.3,3,136.3,17.3,11.3,0,0,29,1,1,OHIDAY937,2,2,415,52,52,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,No,1-Highest,Rural,Other,No,No
3039338,35.3,212,45,0,0,0,-16,-0.3,0.3,0.7,18.3,0,0,63.7,6.7,0,67,41.7,1,0,0.3,29,1,1,NOLKEN504,3,2,212,38,34,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,4,No,0,No,1-Highest,Other,Professional,Yes,No
3039354,68.79,497,50,2.23,55,0,-321,-18.8,10.7,2.3,14.7,0,0,88.1,12,0,98.7,35.3,13,0,0.3,33,1,1,NYCMAN917,1,1,984,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,No,1-Highest,Other,Other,Unknown,No
3039370,38.56,562,36,0.25,34,0,-456,-38,6,0.3,75.7,7.3,3.3,47.9,55.7,10.3,178,193.3,6.7,0,0,35,1,1,NYCQUE917,3,3,395,48,44,Yes,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,Yes,0,3,No,0,No,2-High,Other,Other,Unknown,No
3039378,78.25,338,30,0,138,0,135,47.5,1.3,1.3,8.3,0,0,138.7,18.7,1.3,29.7,42,2.7,0,0.3,33,1,1,HOUHOU281,6,5,405,58,38,No,Yes,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,1,6,No,0,No,4-Medium,Other,Other,No,No
3039382,196.85,1715,125,3.22,179,23.7,191,33.8,14,2,45,1,0,260.9,38.3,0,201.7,67.7,16,0,7.7,33,1,1,ATLANE678,2,2,819,52,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,No,3-Good,Suburban,Other,Unknown,No
3039394,30.66,66,30,0,0,0,-25,-0.7,0,0,6,0,0,2.5,6.3,0,16.7,2.7,0,0,0,33,1,1,SEASEA206,1,1,984,40,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,4,No,0,No,1-Highest,Suburban,Other,No,No
3039398,25.25,194,20,0.5,3,5,286,-2,0,0,3.7,0,0,1.3,1.3,0,8.7,4.7,0,0,0,35,2,2,SANSAN210,3,3,39,32,30,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,No,1-Highest,Suburban,Other,Yes,No
